bench,name,seed,cond,delta,target,gain,acc_gain,joint_harm,apply,flip_harm,flip_help
mosei,TMDC,1,a,0.2,cross_mask,0.01526717557251911,0.012886597938144284,0.06013745704467354,0.37371134020618557,0.01718213058419244,0.03006872852233677
mosei,TMDC,2,a,0.0,cross_mask,0.00893854748603351,0.010309278350515427,0.07646048109965636,0.3230240549828179,0.015463917525773196,0.02577319587628866
mosei,TMDC,2,a,0.02,cross_mask,0.00893854748603351,0.010309278350515427,0.07646048109965636,0.3230240549828179,0.015463917525773196,0.02577319587628866
mosei,TMDC,2,a,0.05,cross_mask,0.012290502793296132,0.013745704467353903,0.0781786941580756,0.33075601374570446,0.01632302405498282,0.03006872852233677
mosei,TMDC,2,a,0.1,cross_mask,0.011173184357541888,0.012886597938144284,0.07903780068728522,0.3333333333333333,0.01718213058419244,0.03006872852233677
mosei,TMDC,2,a,0.2,cross_mask,0.011173184357541888,0.012886597938144284,0.059278350515463915,0.3333333333333333,0.01718213058419244,0.03006872852233677
mosei,TMDC,3,a,0.0,cross_mask,0.008898776418242549,0.006013745704467333,0.019759450171821305,0.0506872852233677,0.012027491408934709,0.01804123711340206
mosei,TMDC,3,a,0.02,cross_mask,0.008898776418242549,0.006013745704467333,0.01804123711340206,0.0506872852233677,0.012027491408934709,0.01804123711340206
mosei,TMDC,3,a,0.05,cross_mask,0.008898776418242549,0.006013745704467333,0.013745704467353952,0.0506872852233677,0.012027491408934709,0.01804123711340206
mosei,TMDC,3,a,0.1,cross_mask,0.008898776418242549,0.006013745704467333,0.005154639175257732,0.0506872852233677,0.012027491408934709,0.01804123711340206
mosei,TMDC,3,a,0.2,cross_mask,0.008898776418242549,0.006013745704467333,0.0,0.0506872852233677,0.012027491408934709,0.01804123711340206
mosei,TMDC,4,a,0.0,cross_mask,-0.0011198208286674616,-0.0008591065292096189,0.12628865979381443,0.33676975945017185,0.00859106529209622,0.007731958762886598
mosei,TMDC,4,a,0.02,cross_mask,-0.0011198208286674616,-0.0008591065292096189,0.12027491408934708,0.33676975945017185,0.00859106529209622,0.007731958762886598
mosei,TMDC,4,a,0.05,cross_mask,-0.0011198208286674616,-0.0008591065292096189,0.09707903780068729,0.33676975945017185,0.00859106529209622,0.007731958762886598
mosei,TMDC,4,a,0.1,cross_mask,-0.0011198208286674616,-0.0008591065292096189,0.0352233676975945,0.33676975945017185,0.00859106529209622,0.007731958762886598
mosei,TMDC,4,a,0.2,cross_mask,-0.0011198208286674616,-0.0008591065292096189,0.0,0.33676975945017185,0.00859106529209622,0.007731958762886598
mosei,TMDC,0,v,0.0,cross_mask,0.017718715393133966,0.010309278350515427,0.06701030927835051,0.2268041237113402,0.02577319587628866,0.03608247422680412
mosei,TMDC,0,v,0.02,cross_mask,0.025470653377630104,0.018900343642611728,0.1640893470790378,0.4836769759450172,0.07474226804123711,0.0936426116838488
mosei,TMDC,0,v,0.05,cross_mask,0.029900332225913595,0.022336769759450203,0.16151202749140894,0.5455326460481099,0.07989690721649484,0.10223367697594501
mosei,TMDC,0,v,0.1,cross_mask,0.03100775193798455,0.023195876288659822,0.14175257731958762,0.5558419243986255,0.07989690721649484,0.10309278350515463
mosei,TMDC,0,v,0.2,cross_mask,0.03543743078626804,0.027491408934707917,0.08333333333333333,0.5979381443298969,0.08161512027491409,0.109106529209622
mosei,TMDC,1,v,0.0,cross_mask,0.04907306434023995,0.03608247422680411,0.10481099656357389,0.32646048109965636,0.05756013745704467,0.0936426116838488
mosei,TMDC,1,v,0.02,cross_mask,0.04907306434023995,0.03608247422680411,0.10481099656357389,0.32646048109965636,0.05756013745704467,0.0936426116838488
mosei,TMDC,1,v,0.05,cross_mask,0.04580152671755722,0.03522336769759449,0.13487972508591065,0.4166666666666667,0.07302405498281787,0.10824742268041238
mosei,TMDC,1,v,0.1,cross_mask,0.05779716466739371,0.04295532646048106,0.13831615120274915,0.6572164948453608,0.07989690721649484,0.12285223367697594
mosei,TMDC,1,v,0.2,cross_mask,0.05779716466739371,0.04123711340206182,0.09278350515463918,0.6821305841924399,0.08161512027491409,0.12285223367697594
mosei,TMDC,2,v,0.0,cross_mask,0.05698324022346368,0.04209621993127155,0.12886597938144329,0.39948453608247425,0.070446735395189,0.11254295532646048
mosei,TMDC,2,v,0.02,cross_mask,0.05698324022346368,0.04209621993127155,0.12886597938144329,0.39948453608247425,0.070446735395189,0.11254295532646048
mosei,TMDC,2,v,0.05,cross_mask,0.05698324022346368,0.04209621993127155,0.12886597938144329,0.39948453608247425,0.070446735395189,0.11254295532646048
mosei,TMDC,2,v,0.1,cross_mask,0.05810055865921793,0.045532646048110026,0.14518900343642613,0.4896907216494845,0.0859106529209622,0.13144329896907217
mosei,TMDC,2,v,0.2,cross_mask,0.05363128491620117,0.04037800687285231,0.11168384879725086,0.5910652920962199,0.09879725085910653,0.13917525773195877
mosei,TMDC,3,v,0.0,cross_mask,0.07675194660734153,0.060996563573883056,0.13402061855670103,0.4372852233676976,0.05154639175257732,0.11254295532646048
mosei,TMDC,3,v,0.02,cross_mask,0.07452725250278092,0.05927835051546382,0.13831615120274915,0.44587628865979384,0.05412371134020619,0.1134020618556701
mosei,TMDC,3,v,0.05,cross_mask,0.07563959955506117,0.06013745704467344,0.13917525773195877,0.4475945017182131,0.05412371134020619,0.11426116838487972
mosei,TMDC,3,v,0.1,cross_mask,0.07675194660734153,0.060996563573883056,0.12800687285223367,0.45017182130584193,0.054982817869415807,0.11597938144329897
mosei,TMDC,3,v,0.2,cross_mask,0.07675194660734153,0.060996563573883056,0.09106529209621993,0.45017182130584193,0.054982817869415807,0.11597938144329897
mosei,TMDC,4,v,0.0,cross_mask,0.04143337066069419,0.02405498281786944,0.1640893470790378,0.3848797250859107,0.07646048109965636,0.10051546391752578
mosei,TMDC,4,v,0.02,cross_mask,0.04143337066069419,0.02405498281786944,0.15120274914089346,0.3917525773195876,0.07646048109965636,0.10051546391752578
mosei,TMDC,4,v,0.05,cross_mask,0.04143337066069419,0.02405498281786944,0.12714776632302405,0.39690721649484534,0.07646048109965636,0.10051546391752578
mosei,TMDC,4,v,0.1,cross_mask,0.04255319148936165,0.02405498281786944,0.10223367697594501,0.41237113402061853,0.07731958762886598,0.1013745704467354
mosei,TMDC,4,v,0.2,cross_mask,0.04255319148936165,0.02405498281786944,0.036941580756013746,0.41237113402061853,0.07731958762886598,0.1013745704467354
mosei,TMDC,0,av,0.0,cross_mask,0.02879291251384275,0.030068728522336774,0.08762886597938144,0.3634020618556701,0.03865979381443299,0.06872852233676977
mosei,TMDC,0,av,0.02,cross_mask,0.02879291251384275,0.030068728522336774,0.08762886597938144,0.3634020618556701,0.03865979381443299,0.06872852233676977
mosei,TMDC,0,av,0.05,cross_mask,0.02879291251384275,0.030068728522336774,0.08762886597938144,0.3634020618556701,0.03865979381443299,0.06872852233676977
mosei,TMDC,0,av,0.1,cross_mask,0.029900332225913595,0.030068728522336774,0.09621993127147767,0.38917525773195877,0.04209621993127148,0.07216494845360824
mosei,TMDC,0,av,0.2,cross_mask,0.02879291251384275,0.030068728522336774,0.09106529209621993,0.37628865979381443,0.040378006872852236,0.070446735395189
mosei,TMDC,1,av,0.0,cross_mask,0.058887677208287914,0.030927835051546393,0.14432989690721648,0.3333333333333333,0.07388316151202749,0.10481099656357389
mosei,TMDC,1,av,0.02,cross_mask,0.058887677208287914,0.030927835051546393,0.1323024054982818,0.3333333333333333,0.07388316151202749,0.10481099656357389
mosei,TMDC,1,av,0.05,cross_mask,0.05779716466739371,0.026632302405498298,0.09106529209621993,0.2551546391752577,0.06958762886597938,0.09621993127147767
mosei,TMDC,1,av,0.1,cross_mask,0.058887677208287914,0.027491408934707917,0.06013745704467354,0.2611683848797251,0.06958762886597938,0.09707903780068729
mosei,TMDC,1,av,0.2,cross_mask,0.058887677208287914,0.027491408934707917,0.01718213058419244,0.2611683848797251,0.06958762886597938,0.09707903780068729
mosei,TMDC,2,av,0.0,cross_mask,0.04357541899441342,0.029209621993127155,0.10223367697594501,0.3238831615120275,0.05154639175257732,0.08075601374570447
mosei,TMDC,2,av,0.02,cross_mask,0.04357541899441342,0.029209621993127155,0.10223367697594501,0.3238831615120275,0.05154639175257732,0.08075601374570447
mosei,TMDC,2,av,0.05,cross_mask,0.04357541899441342,0.029209621993127155,0.10223367697594501,0.3238831615120275,0.05154639175257732,0.08075601374570447
mosei,TMDC,2,av,0.1,cross_mask,0.04357541899441342,0.028350515463917536,0.10309278350515463,0.32560137457044674,0.05240549828178694,0.08075601374570447
mosei,TMDC,2,av,0.2,cross_mask,0.04357541899441342,0.028350515463917536,0.07903780068728522,0.32560137457044674,0.05240549828178694,0.08075601374570447
mosei,TMDC,3,av,0.0,cross_mask,0.06674082313681862,0.04295532646048106,0.13917525773195877,0.3694158075601375,0.07388316151202749,0.11683848797250859
mosei,TMDC,3,av,0.02,cross_mask,0.07786429365962177,0.05154639175257736,0.1563573883161512,0.4475945017182131,0.08075601374570447,0.1323024054982818
mosei,TMDC,3,av,0.05,cross_mask,0.07786429365962177,0.04982817869415812,0.16065292096219932,0.5154639175257731,0.09020618556701031,0.1400343642611684
mosei,TMDC,3,av,0.1,cross_mask,0.07675194660734141,0.04896907216494839,0.12027491408934708,0.5300687285223368,0.09192439862542956,0.140893470790378
mosei,TMDC,3,av,0.2,cross_mask,0.07675194660734141,0.04896907216494839,0.05756013745704467,0.5300687285223368,0.09192439862542956,0.140893470790378
mosei,TMDC,4,av,0.0,cross_mask,0.03807390817469203,0.030927835051546393,0.09536082474226804,0.28865979381443296,0.02491408934707904,0.05584192439862543
mosei,TMDC,4,av,0.02,cross_mask,0.034714445688689755,0.028350515463917536,0.09965635738831616,0.29381443298969073,0.027491408934707903,0.05584192439862543
mosei,TMDC,4,av,0.05,cross_mask,0.034714445688689755,0.027491408934707917,0.10309278350515463,0.3006872852233677,0.029209621993127148,0.05670103092783505
mosei,TMDC,4,av,0.1,cross_mask,0.034714445688689755,0.027491408934707917,0.10309278350515463,0.3006872852233677,0.029209621993127148,0.05670103092783505
mosei,TMDC,4,av,0.2,cross_mask,0.034714445688689755,0.027491408934707917,0.0627147766323024,0.30326460481099654,0.029209621993127148,0.05670103092783505
mosei,MoMKE,0,a,0.0,cross_mask,0.008859357696566983,0.006013745704467444,0.058419243986254296,0.21563573883161513,0.000859106529209622,0.006872852233676976
mosei,MoMKE,0,a,0.02,cross_mask,0.008859357696566983,0.006013745704467444,0.058419243986254296,0.21563573883161513,0.000859106529209622,0.006872852233676976
mosei,MoMKE,0,a,0.05,cross_mask,0.008859357696566983,0.006013745704467444,0.03264604810996564,0.21563573883161513,0.000859106529209622,0.006872852233676976
mosei,MoMKE,0,a,0.1,cross_mask,0.008859357696566983,0.006013745704467444,0.003436426116838488,0.21563573883161513,0.000859106529209622,0.006872852233676976
mosei,MoMKE,0,a,0.2,cross_mask,0.008859357696566983,0.006013745704467444,0.0,0.21563573883161513,0.000859106529209622,0.006872852233676976
mosei,MoMKE,1,a,0.0,cross_mask,0.01199563794983638,0.011168384879725157,0.061855670103092786,0.2654639175257732,0.007731958762886598,0.018900343642611683
mosei,MoMKE,1,a,0.02,cross_mask,0.01199563794983638,0.011168384879725157,0.06013745704467354,0.2654639175257732,0.007731958762886598,0.018900343642611683
mosei,MoMKE,1,a,0.05,cross_mask,0.01199563794983638,0.011168384879725157,0.06013745704467354,0.2654639175257732,0.007731958762886598,0.018900343642611683
mosei,MoMKE,1,a,0.1,cross_mask,0.01199563794983638,0.011168384879725157,0.041237113402061855,0.2654639175257732,0.007731958762886598,0.018900343642611683
mosei,MoMKE,1,a,0.2,cross_mask,0.01199563794983638,0.011168384879725157,0.000859106529209622,0.2654639175257732,0.007731958762886598,0.018900343642611683
mosei,MoMKE,2,a,0.0,cross_mask,0.010055865921787643,0.009450171821305808,0.03951890034364261,0.20017182130584193,0.003436426116838488,0.01288659793814433
mosei,MoMKE,2,a,0.02,cross_mask,0.005586592178770888,0.006013745704467333,0.03436426116838488,0.17096219931271478,0.002577319587628866,0.00859106529209622
mosei,MoMKE,2,a,0.05,cross_mask,0.005586592178770888,0.006013745704467333,0.03436426116838488,0.17096219931271478,0.002577319587628866,0.00859106529209622
mosei,MoMKE,2,a,0.1,cross_mask,0.005586592178770888,0.006013745704467333,0.03436426116838488,0.17096219931271478,0.002577319587628866,0.00859106529209622
mosei,MoMKE,2,a,0.2,cross_mask,0.005586592178770888,0.006013745704467333,0.027491408934707903,0.17096219931271478,0.002577319587628866,0.00859106529209622
mosei,MoMKE,3,a,0.0,cross_mask,0.020022246941045596,0.0077319587628866815,0.08161512027491409,0.17525773195876287,0.03264604810996564,0.040378006872852236
mosei,MoMKE,3,a,0.02,cross_mask,0.020022246941045596,0.0077319587628866815,0.06872852233676977,0.17525773195876287,0.03264604810996564,0.040378006872852236
mosei,MoMKE,3,a,0.05,cross_mask,0.020022246941045596,0.0077319587628866815,0.05154639175257732,0.17525773195876287,0.03264604810996564,0.040378006872852236
mosei,MoMKE,3,a,0.1,cross_mask,0.020022246941045596,0.0077319587628866815,0.01804123711340206,0.17525773195876287,0.03264604810996564,0.040378006872852236
mosei,MoMKE,3,a,0.2,cross_mask,0.020022246941045596,0.0077319587628866815,0.001718213058419244,0.17525773195876287,0.03264604810996564,0.040378006872852236
mosei,MoMKE,4,a,0.0,cross_mask,0.005599104143337086,0.0034364261168384758,0.07302405498281787,0.21993127147766323,0.014604810996563574,0.01804123711340206
mosei,MoMKE,4,a,0.02,cross_mask,0.005599104143337086,0.0034364261168384758,0.07302405498281787,0.21993127147766323,0.014604810996563574,0.01804123711340206
mosei,MoMKE,4,a,0.05,cross_mask,0.005599104143337086,0.0034364261168384758,0.07302405498281787,0.21993127147766323,0.014604810996563574,0.01804123711340206
mosei,MoMKE,4,a,0.1,cross_mask,0.0033594624860022737,0.0017182130584192379,0.1013745704467354,0.313573883161512,0.020618556701030927,0.022336769759450172
mosei,MoMKE,4,a,0.2,cross_mask,0.0033594624860022737,0.0017182130584192379,0.0627147766323024,0.313573883161512,0.020618556701030927,0.022336769759450172
mosei,MoMKE,0,v,0.0,cross_mask,0.017718715393134077,0.011168384879725046,0.07302405498281787,0.25257731958762886,0.015463917525773196,0.02663230240549828
mosei,MoMKE,0,v,0.02,cross_mask,0.017718715393134077,0.011168384879725046,0.07302405498281787,0.25257731958762886,0.015463917525773196,0.02663230240549828
mosei,MoMKE,0,v,0.05,cross_mask,0.017718715393134077,0.011168384879725046,0.07302405498281787,0.25257731958762886,0.015463917525773196,0.02663230240549828
mosei,MoMKE,0,v,0.1,cross_mask,0.017718715393134077,0.011168384879725046,0.05584192439862543,0.25257731958762886,0.015463917525773196,0.02663230240549828
mosei,MoMKE,0,v,0.2,cross_mask,0.017718715393134077,0.011168384879725046,0.012027491408934709,0.25257731958762886,0.015463917525773196,0.02663230240549828
mosei,MoMKE,1,v,0.0,cross_mask,0.022900763358778553,0.021477663230240585,0.06872852233676977,0.2646048109965636,0.027491408934707903,0.04896907216494845
