family,dataset,condition,target,seed,alpha,delta,beta,base_metric,apply_rate,joint_harm,cond_harm,acc_gain,loss_gain,blanket_acc_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,q_hat,n_conf,n_test,exchangeable
dcl,dcl_condition_specialist,low_cost_accels_only,hard,1,0.15,0.05,0.975,0.5273,0.536275,0.067315,0.125523,0.219895,1.468333,0.228871,1.865169,0.401645,0.752431,0.668499,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,1,0.2,0.05,0.975,0.5273,0.571429,0.078534,0.137435,0.231862,1.538757,0.228871,1.865169,0.401645,0.752431,0.609811,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,1,0.3,0.05,0.975,0.5273,0.553478,0.084518,0.152703,0.216904,1.422476,0.228871,1.865169,0.401645,0.752431,0.492974,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,1,0.4,0.05,0.975,0.5273,0.455497,0.053104,0.116585,0.198205,1.19585,0.228871,1.865169,0.401645,0.752431,0.409507,1336,1337,True
dcl,dcl_condition_specialist,low_cost_accels_only,hard,1,0.5,0.05,0.975,0.5273,0.358265,0.023934,0.066806,0.172775,0.952764,0.228871,1.865169,0.401645,0.752431,0.317082,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.05,0.05,0.975,0.324607,0.608826,0.009723,0.015971,0.371728,2.046898,0.427823,2.815884,0.210172,0.752431,0.843998,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.1,0.05,0.975,0.324607,0.695587,0.027674,0.039785,0.406881,2.326736,0.427823,2.815884,0.210172,0.752431,0.728609,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.15,0.05,0.975,0.324607,0.731488,0.044129,0.060327,0.406881,2.402377,0.427823,2.815884,0.210172,0.752431,0.670783,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.2,0.05,0.975,0.324607,0.747195,0.04712,0.063063,0.417352,2.456033,0.427823,2.815884,0.210172,0.752431,0.609978,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.3,0.05,0.975,0.324607,0.71279,0.045625,0.064008,0.409125,2.369879,0.427823,2.815884,0.210172,0.752431,0.507005,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.4,0.05,0.975,0.324607,0.578908,0.028422,0.049096,0.352281,1.888085,0.427823,2.815884,0.210172,0.752431,0.412569,1336,1337,True
dcl,dcl_full_masked,low_cost_accels_only,hard,1,0.5,0.05,0.975,0.324607,0.462229,0.014959,0.032362,0.290202,1.424635,0.427823,2.815884,0.210172,0.752431,0.318122,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,1,0.05,0.05,0.875,0.659686,0.325355,0.009723,0.029885,0.097233,0.459686,0.125654,1.280984,0.474196,0.780853,0.771149,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,1,0.1,0.05,0.875,0.659686,0.385191,0.027674,0.071845,0.118175,0.627999,0.125654,1.280984,0.474196,0.780853,0.684989,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,1,0.15,0.05,0.875,0.659686,0.42184,0.039641,0.093972,0.12715,0.72346,0.125654,1.280984,0.474196,0.780853,0.61496,1336,1337,True
dcl,dcl_condition_specialist,no_shoes,hard,1,0.2,0.05,0.875,0.659686,0.449514,0.057592,0.12812,0.124907,0.780113,0.125654,1.280984,0.474196,0.780853,0.558574,1336,1337,True
