condition,seed,arm,base_acc,d_acc,loss_gain,joint_harm,cond_harm,apply_rate
prot50,1,selector:margin,0.8407520325203252,0.0,0.03275526147033523,0.1717479674796748,0.45187165775401067,0.3800813008130081
prot50,1,selector:negentropy,0.8407520325203252,0.0,0.03275526147033523,0.1717479674796748,0.45187165775401067,0.3800813008130081
prot50,1,selector:agreement,0.8407520325203252,0.0013211382113821335,0.007312677082812308,0.013313008130081301,0.03625795737614171,0.3671747967479675
prot50,1,selector:random,0.8407520325203252,0.0023373983739838344,0.03897704138243799,0.19349593495934958,0.5019773266543633,0.3854674796747967
prot50,2,conformal gate,0.8407520325203252,0.002032520325203291,0.00834976682981495,0.008638211382113821,0.023154453827295016,0.3730691056910569
prot50,2,selector:maxprob,0.8407520325203252,0.0,0.030072122720318846,0.16392276422764226,0.4471860271693929,0.3665650406504065
prot50,2,selector:margin,0.8407520325203252,0.0,0.030072122720318846,0.16392276422764226,0.4471860271693929,0.3665650406504065
prot50,2,selector:negentropy,0.8407520325203252,0.0,0.030072122720318846,0.16392276422764226,0.4471860271693929,0.3665650406504065
prot50,2,selector:agreement,0.8407520325203252,0.000508130081300906,0.007259867196155578,0.011890243902439025,0.034935801731860255,0.34034552845528454
prot50,2,selector:random,0.8407520325203252,0.002540650406504086,0.038281198670597094,0.19115853658536586,0.5068714632174616,0.3771341463414634
prot25,0,conformal gate,0.7048780487804878,0.07398373983739837,0.1478685598191575,0.06097560975609756,0.16357688113413305,0.3727642276422764
prot25,0,selector:maxprob,0.7048780487804878,0.004776422764227628,0.11831823503460973,0.2632113821138211,0.7082307902652447,0.37164634146341463
prot25,0,selector:margin,0.7048780487804878,0.004776422764227628,0.11831823503460973,0.2632113821138211,0.7082307902652447,0.37164634146341463
prot25,0,selector:negentropy,0.7048780487804878,0.004776422764227628,0.11831823503460973,0.2632113821138211,0.7082307902652447,0.37164634146341463
prot25,0,selector:agreement,0.7048780487804878,0.0013211382113821335,0.010033213244874413,0.16026422764227644,0.4501855552383671,0.3559959349593496
prot25,0,selector:random,0.7048780487804878,0.028963414634146423,0.0981655347015901,0.20752032520325203,0.5507011866235167,0.37682926829268293
prot25,1,conformal gate,0.7048780487804878,0.07489837398373989,0.1403198470809743,0.05436991869918699,0.1495248742314142,0.3636178861788618
prot25,1,selector:maxprob,0.7048780487804878,0.005792682926829329,0.11633563885479324,0.2526422764227642,0.7034521788341822,0.3591463414634146
prot25,1,selector:margin,0.7048780487804878,0.005792682926829329,0.11633563885479324,0.2526422764227642,0.7034521788341822,0.3591463414634146
prot25,1,selector:negentropy,0.7048780487804878,0.005792682926829329,0.11633563885479324,0.2526422764227642,0.7034521788341822,0.3591463414634146
prot25,1,selector:agreement,0.7048780487804878,0.0023373983739838344,0.011208491020867007,0.1633130081300813,0.44725855830782074,0.3651422764227642
prot25,1,selector:random,0.7048780487804878,0.02876016260162606,0.09531692237534972,0.20233739837398373,0.5495445763179685,0.3681910569105691
prot25,2,conformal gate,0.7048780487804878,0.07560975609756104,0.1403410948098477,0.052947154471544716,0.14647174585324713,0.3614837398373984
prot25,2,selector:maxprob,0.7048780487804878,0.00599593495934958,0.11758256843831931,0.254979674796748,0.703195067264574,0.36260162601626017
prot25,2,selector:margin,0.7048780487804878,0.00599593495934958,0.11758256843831931,0.254979674796748,0.703195067264574,0.36260162601626017
prot25,2,selector:negentropy,0.7048780487804878,0.00599593495934958,0.11758256843831931,0.254979674796748,0.703195067264574,0.36260162601626017
prot25,2,selector:agreement,0.7048780487804878,0.001016260162601701,0.009630410502586057,0.14898373983739838,0.4324483775811209,0.3445121951219512
prot25,2,selector:random,0.7048780487804878,0.028353658536585447,0.09469147344846054,0.20142276422764227,0.5507085301472632,0.3657520325203252
scaffold,0,conformal gate,0.7791666666666667,0.05040650406504066,0.09762473035539757,0.021544715447154472,0.06503067484662577,0.3313008130081301
scaffold,0,selector:maxprob,0.7791666666666667,0.002235772357723542,0.08547591290090376,0.19684959349593495,0.5903687900030479,0.3334349593495935
scaffold,0,selector:margin,0.7791666666666667,0.002235772357723542,0.08547591290090376,0.19684959349593495,0.5903687900030479,0.3334349593495935
scaffold,0,selector:negentropy,0.7791666666666667,0.002235772357723542,0.08547591290090376,0.19684959349593495,0.5903687900030479,0.3334349593495935
scaffold,0,selector:agreement,0.7791666666666667,0.00030487804878043256,0.013601933382020015,0.0983739837398374,0.2972972972972973,0.3308943089430894
scaffold,0,selector:random,0.7791666666666667,0.021138211382113803,0.11247024953956501,0.18079268292682926,0.5445362718089991,0.33201219512195124
scaffold,1,conformal gate,0.7791666666666667,0.048272357723577186,0.09216917989799435,0.020020325203252032,0.06142812597443093,0.3259146341463415
scaffold,1,selector:maxprob,0.7791666666666667,0.002032520325203291,0.08113681874278436,0.1888211382113821,0.5924744897959183,0.31869918699186994
scaffold,1,selector:margin,0.7791666666666667,0.002032520325203291,0.08113681874278436,0.1888211382113821,0.5924744897959183,0.31869918699186994
scaffold,1,selector:negentropy,0.7791666666666667,0.002032520325203291,0.08113681874278436,0.1888211382113821,0.5924744897959183,0.31869918699186994
scaffold,1,selector:agreement,0.7791666666666667,0.00030487804878043256,0.010541702345582023,0.08536585365853659,0.2696629213483146,0.3165650406504065
scaffold,1,selector:random,0.7791666666666667,0.021239837398373984,0.11190089179629831,0.17845528455284554,0.5439900867410161,0.3280487804878049
