family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
affective,cmu_mosei,av,cross_mask,0,True,0.05,0.11293103448275862,0.03362068965517241,0.0189732142857143,0.3275862068965517,0.0904017857142857
affective,cmu_mosei,av,cross_mask,0,True,0.1,0.2413793103448276,0.0706896551724138,0.046875,0.3275862068965517,0.0904017857142857
affective,cmu_mosei,av,cross_mask,0,True,0.2,0.4525862068965517,0.14051724137931035,0.0803571428571428,0.3275862068965517,0.0904017857142857
affective,cmu_mosei,av,cross_mask,0,True,0.3,0.496551724137931,0.16120689655172413,0.0825892857142857,0.3275862068965517,0.0904017857142857
affective,cmu_mosei,av,cross_mask,0,True,0.5,0.496551724137931,0.16120689655172413,0.0825892857142857,0.3275862068965517,0.0904017857142857
affective,cmu_mosei,av,cross_mask,1,True,0.05,0.11810344827586207,0.0353448275862069,0.03528114663726567,0.33448275862068966,0.08158765159867698
affective,cmu_mosei,av,cross_mask,1,True,0.1,0.17327586206896553,0.054310344827586204,0.044101433296582115,0.33448275862068966,0.08158765159867698
affective,cmu_mosei,av,cross_mask,1,True,0.2,0.2810344827586207,0.09137931034482759,0.06063947078280041,0.33448275862068966,0.08158765159867698
affective,cmu_mosei,av,cross_mask,1,True,0.3,0.5379310344827586,0.19137931034482758,0.06945975744211685,0.33448275862068966,0.08158765159867698
affective,cmu_mosei,av,cross_mask,1,True,0.5,0.5379310344827586,0.19137931034482758,0.06945975744211685,0.33448275862068966,0.08158765159867698
affective,cmu_mosei,av,cross_mask,2,True,0.05,0.09224137931034483,0.02327586206896552,0.016233766233766267,0.32413793103448274,0.07467532467532467
affective,cmu_mosei,av,cross_mask,2,True,0.1,0.09310344827586207,0.02327586206896552,0.016233766233766267,0.32413793103448274,0.07467532467532467
affective,cmu_mosei,av,cross_mask,2,True,0.2,0.10517241379310345,0.026724137931034484,0.019480519480519543,0.32413793103448274,0.07467532467532467
affective,cmu_mosei,av,cross_mask,2,True,0.3,0.10517241379310345,0.026724137931034484,0.019480519480519543,0.32413793103448274,0.07467532467532467
affective,cmu_mosei,av,cross_mask,2,True,0.5,0.2043103448275862,0.06379310344827586,0.02813852813852813,0.32413793103448274,0.07467532467532467
affective,cmu_mosei,av,cross_mask,3,True,0.05,0.08793103448275862,0.03362068965517241,0.01406926406926412,0.35172413793103446,0.08225108225108224
affective,cmu_mosei,av,cross_mask,3,True,0.1,0.21551724137931033,0.07327586206896551,0.038961038961038974,0.35172413793103446,0.08225108225108224
affective,cmu_mosei,av,cross_mask,3,True,0.2,0.2672413793103448,0.09224137931034483,0.04112554112554112,0.35172413793103446,0.08225108225108224
affective,cmu_mosei,av,cross_mask,3,True,0.3,0.2706896551724138,0.09310344827586207,0.04112554112554112,0.35172413793103446,0.08225108225108224
affective,cmu_mosei,av,cross_mask,3,True,0.5,0.2706896551724138,0.09310344827586207,0.04112554112554112,0.35172413793103446,0.08225108225108224
affective,cmu_mosei,av,cross_mask,4,True,0.05,0.12327586206896551,0.039655172413793106,0.01442841287458374,0.3120689655172414,0.06881243063263043
affective,cmu_mosei,av,cross_mask,4,True,0.1,0.2025862068965517,0.061206896551724135,0.025527192008878985,0.3120689655172414,0.06881243063263043
affective,cmu_mosei,av,cross_mask,4,True,0.2,0.31896551724137934,0.09137931034482759,0.05105438401775797,0.3120689655172414,0.06881243063263043
affective,cmu_mosei,av,cross_mask,4,True,0.3,0.5301724137931034,0.15775862068965518,0.06881243063263043,0.3120689655172414,0.06881243063263043
affective,cmu_mosei,av,cross_mask,4,True,0.5,0.5301724137931034,0.15775862068965518,0.06881243063263043,0.3120689655172414,0.06881243063263043
affective,cmu_mosei,av,cross_mask,5,True,0.05,0.11293103448275862,0.04827586206896552,0.0021668472372697867,0.28448275862068967,0.02275189599133265
affective,cmu_mosei,av,cross_mask,5,True,0.1,0.17672413793103448,0.06982758620689655,0.009750812567713929,0.28448275862068967,0.02275189599133265
affective,cmu_mosei,av,cross_mask,5,True,0.2,0.25775862068965516,0.09913793103448276,0.010834236186348822,0.28448275862068967,0.02275189599133265
affective,cmu_mosei,av,cross_mask,5,True,0.3,0.25775862068965516,0.09913793103448276,0.010834236186348822,0.28448275862068967,0.02275189599133265
affective,cmu_mosei,av,cross_mask,5,True,0.5,0.25775862068965516,0.09913793103448276,0.010834236186348822,0.28448275862068967,0.02275189599133265
