condition,seed,arm,base_acc,d_acc,loss_gain,joint_harm,cond_harm,apply_rate
prot25,0,selector:random,0.8641666666666666,0.01666666666666672,0.028450680894775864,0.1625,0.30092592592592593,0.54
prot25,1,conformal gate,0.8641666666666666,0.0,0.005965315676114109,0.005833333333333334,0.009549795361527967,0.6108333333333333
prot25,1,selector:maxprob,0.8641666666666666,0.0,0.01944337776460913,0.13333333333333333,0.2263083451202263,0.5891666666666666
prot25,1,selector:margin,0.8641666666666666,0.0,0.01944337776460913,0.13333333333333333,0.2263083451202263,0.5891666666666666
prot25,1,selector:negentropy,0.8641666666666666,0.0,0.01944337776460913,0.13333333333333333,0.2263083451202263,0.5891666666666666
prot25,1,selector:agreement,0.8641666666666666,-0.0008333333333333526,0.004298664057386841,0.035,0.05511811023622047,0.635
prot25,1,selector:random,0.8641666666666666,0.012500000000000067,0.030264972612708652,0.14666666666666667,0.2521489971346705,0.5816666666666667
prot25,2,conformal gate,0.8641666666666666,0.0,0.0049816714457498615,0.0033333333333333335,0.005788712011577424,0.5758333333333333
prot25,2,selector:maxprob,0.8641666666666666,0.0,0.004532709126875596,0.11916666666666667,0.22555205047318613,0.5283333333333333
prot25,2,selector:margin,0.8641666666666666,0.0,0.004532709126875596,0.11916666666666667,0.22555205047318613,0.5283333333333333
prot25,2,selector:negentropy,0.8641666666666666,0.0,0.004532709126875596,0.11916666666666667,0.22555205047318613,0.5283333333333333
prot25,2,selector:agreement,0.8641666666666666,0.0,0.004145933992978713,0.05416666666666667,0.08666666666666667,0.625
prot25,2,selector:random,0.8641666666666666,0.015000000000000013,0.0266354333866504,0.1475,0.2757009345794392,0.535
scaffold,0,conformal gate,0.8608333333333333,0.016666666666666607,0.019677836514245144,0.02,0.035982008995502246,0.5558333333333333
scaffold,0,selector:maxprob,0.8608333333333333,-0.0033333333333332993,0.024803263406610043,0.2125,0.37280701754385964,0.57
scaffold,0,selector:margin,0.8608333333333333,-0.0033333333333332993,0.024803263406610043,0.2125,0.37280701754385964,0.57
scaffold,0,selector:negentropy,0.8608333333333333,-0.0033333333333332993,0.024803263406610043,0.2125,0.37280701754385964,0.57
scaffold,0,selector:agreement,0.8608333333333333,0.0008333333333333526,-0.001228563012515917,0.05333333333333334,0.09566517189835576,0.5575
scaffold,0,selector:random,0.8608333333333333,0.015833333333333366,0.08964080798996946,0.17166666666666666,0.329073482428115,0.5216666666666666
scaffold,1,conformal gate,0.8608333333333333,0.015833333333333366,0.024141654072256314,0.024166666666666666,0.043219076005961254,0.5591666666666667
scaffold,1,selector:maxprob,0.8608333333333333,-0.0033333333333332993,0.02122671723188803,0.215,0.37719298245614036,0.57
scaffold,1,selector:margin,0.8608333333333333,-0.0033333333333332993,0.02122671723188803,0.215,0.37719298245614036,0.57
scaffold,1,selector:negentropy,0.8608333333333333,-0.0033333333333332993,0.02122671723188803,0.215,0.37719298245614036,0.57
scaffold,1,selector:agreement,0.8608333333333333,0.0008333333333333526,-0.00014926054341969587,0.035833333333333335,0.06708268330733229,0.5341666666666667
scaffold,1,selector:random,0.8608333333333333,0.020000000000000018,0.08924100792109059,0.17333333333333334,0.33121019108280253,0.5233333333333333
scaffold,2,conformal gate,0.8608333333333333,0.008333333333333304,0.009854415380187482,0.015,0.02821316614420063,0.5316666666666666
scaffold,2,selector:maxprob,0.8608333333333333,-0.0033333333333332993,0.017963208923175225,0.18833333333333332,0.3741721854304636,0.5033333333333333
scaffold,2,selector:margin,0.8608333333333333,-0.0033333333333332993,0.017963208923175225,0.18833333333333332,0.3741721854304636,0.5033333333333333
scaffold,2,selector:negentropy,0.8608333333333333,-0.0033333333333332993,0.017963208923175225,0.18833333333333332,0.3741721854304636,0.5033333333333333
scaffold,2,selector:agreement,0.8608333333333333,0.0008333333333333526,-0.00043258975914737115,0.03,0.05741626794258373,0.5225
scaffold,2,selector:random,0.8608333333333333,0.020000000000000018,0.08826595399922818,0.16416666666666666,0.33053691275167785,0.49666666666666665
scaffold_prot50,0,conformal gate,0.8416666666666667,0.026666666666666616,0.058898750164222684,0.0275,0.05221518987341772,0.5266666666666666
