condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
low_cost_accels_only,hard,0.42500000000000004,0.5854000935891437,0.014974262985493647,0.0,0.9254153331365238,0.006742115184336721,0.0824359016951978,0.5184838558727187,0.5109967243799719,0.19732657178992422,0.0057411430809586675,0.13897987833411324,0.014506317267197005,0.10437710437710437,0.6962690900435299,200,200,200,2137,0.2,0.05,50,True,0
low_cost_accels_only,cross_mask,0.0,0.5854000935891437,0.0,0.0,0.9254153331365238,0.0,0.0,0.0,0.43799719232569023,0.19732657178992422,0.0057411430809586675,1.0,0.0,0.0,0.7402627983689312,200,200,200,2137,0.2,0.05,50,True,0
no_shoes,hard,0.30000000000000004,0.6626111371080955,0.01076275152082351,0.002807674309780017,0.8242038051033295,0.006515049200351545,0.07465645048008458,0.6200280767430978,0.5002339728591484,0.17552836632067023,0.005912394135356167,0.10715956948993917,0.004211511464670099,0.039301310043668124,0.6911599519664053,200,200,200,2137,0.2,0.05,50,True,0
no_shoes,cross_mask,0.0,0.6626111371080955,0.0,0.0,0.8242038051033295,0.0,0.0,0.0,0.4487599438465138,0.17552836632067023,0.005912394135356167,1.0,0.0,0.0,0.7362384401261807,200,200,200,2137,0.2,0.05,50,True,0
no_imu_family,hard,1.0,0.4319138979878334,0.05568554047730462,0.10903135236312589,2.0914065078321897,0.507027398746132,1.1140314874954722,0.4174075807206364,0.48759943846513804,0.3505186514662945,0.00794752842883728,0.3926064576509125,0.06644829199812821,0.16924910607866508,0.7,200,200,200,2137,0.2,0.05,50,True,0
no_imu_family,cross_mask,0.8,0.4319138979878334,0.06410856340664484,-0.0018717828731867336,2.0914065078321897,-0.007435004133901319,0.5925290836129217,0.5156761815629387,0.4866635470285447,0.3505186514662945,0.00794752842883728,0.01544220870379036,0.008423022929340197,0.5454545454545454,0.8778696899128626,200,200,200,2137,0.2,0.05,50,True,0
severe_three_sensors,hard,0.5,0.6050538137576041,0.04866635470285441,0.009358914365933502,1.038916455040971,0.007376082408437779,0.17665504518770148,0.5947590079550772,0.587739822180627,0.19607486483052647,0.0060571558042771725,0.1043518951801591,0.014506317267197005,0.13901345291479822,0.7030674811333417,200,200,200,2137,0.2,0.05,50,True,0
severe_three_sensors,cross_mask,0.05,0.6050538137576041,-0.0037435657463734673,-0.0028076743097801282,1.038916455040971,0.0007723094303055578,-0.0006706408665994022,0.04866635470285447,0.35049134300421153,0.19607486483052647,0.0060571558042771725,0.9092185306504446,0.0004679457182966776,0.000514668039114771,0.8455398990591277,200,200,200,2137,0.2,0.05,50,True,0
low_cost_accels_only,hard,0.225,0.6162845109967244,0.01076275152082351,-0.00046794571829678056,0.9395097920521248,0.002115543473849966,0.07802641291367271,0.5217594759007955,0.5334581188582125,0.19293007012265173,0.006139533120212747,0.12774918109499298,0.0018717828731867104,0.014652014652014652,0.7791127717577667,200,200,200,2137,0.2,0.05,50,True,1
low_cost_accels_only,cross_mask,0.025,0.6162845109967244,0.00046794571829666953,0.00046794571829666953,0.9395097920521248,0.004470787961891003,0.004470787961891003,0.0,0.39588207767898925,0.19293007012265173,0.006139533120212747,1.0,0.0,0.0,0.804323471199993,200,200,200,2137,0.2,0.05,50,True,1
