condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
no_shoes,cross_mask,0.025,0.642957416939635,-0.0009358914365933391,-0.0009358914365933391,0.8544626077454843,0.00404659987738747,0.00404659987738747,0.0,0.21853065044454842,0.18818997480752883,0.006330913527878869,1.0,0.0,0.0,0.7735236375812222,50,50,50,2137,0.2,0.05,49,True,1
no_imu_family,hard,0.525,0.3986897519887693,0.06270472625175477,0.0,2.0015409526647985,0.00010242893993599109,0.7107349086127849,0.4169396350023397,0.4169396350023397,0.3581478025629513,0.007734416933691469,0.0014038371548900327,0.0,0.0,0.8646851364400769,50,50,50,2137,0.2,0.05,49,True,1
no_imu_family,cross_mask,0.42500000000000004,0.3986897519887693,-0.010762751520823621,0.0,2.0015409526647985,4.3571031536363426e-05,0.5729307487859524,0.518015910154422,0.21853065044454842,0.3581478025629513,0.007734416933691469,0.0004679457182966776,0.0,0.0,0.86531580767064,50,50,50,2137,0.2,0.05,49,True,1
severe_three_sensors,hard,0.1,0.6050538137576041,0.0032756200280766867,0.0,1.088035226100479,-0.0011531442430949132,0.03237258222913455,0.3968179691155826,0.4169396350023397,0.20383864616801683,0.005973613041240264,0.2573701450631727,0.0004679457182966776,0.0018181818181818182,0.8710284150075547,50,50,50,2137,0.2,0.05,49,True,1
severe_three_sensors,cross_mask,0.07500000000000001,0.6050538137576041,-0.0014038371548900086,-0.0014038371548900086,1.088035226100479,0.024163571176513226,0.03209799718797243,0.3561066916237716,0.21853065044454842,0.20383864616801683,0.005973613041240264,0.5652784277023866,0.0,0.0,0.8922506172367685,50,50,50,2137,0.2,0.05,49,True,1
low_cost_accels_only,hard,0.0,0.5868039307440337,0.0,0.0,0.8636482549012544,0.0,0.0,0.0,0.4258306036499766,0.183630388303307,0.004899315380647594,1.0,0.0,0.0,0.6455503565073013,50,50,50,2137,0.2,0.05,49,True,2
low_cost_accels_only,cross_mask,0.0,0.5868039307440337,0.0,0.0,0.8636482549012544,0.0,0.0,0.0,0.09358914365933552,0.183630388303307,0.004899315380647594,1.0,0.0,0.0,0.6455503565073013,50,50,50,2137,0.2,0.05,49,True,2
no_shoes,hard,0.1,0.6649508656995788,-0.0009358914365933391,0.0,0.785677375824879,-0.005929311586581834,-0.0019245486785120708,0.46841366401497425,0.4258306036499766,0.1724414457461337,0.005401674886004812,0.2952737482452036,0.010294805802526907,0.03486529318541997,0.6427226993271283,50,50,50,2137,0.2,0.05,49,True,2
no_shoes,cross_mask,0.0,0.6649508656995788,0.0,0.0,0.785677375824879,0.0,0.0,0.0,0.09358914365933552,0.1724414457461337,0.005401674886004812,1.0,0.0,0.0,0.6281369763612747,50,50,50,2137,0.2,0.05,49,True,2
no_imu_family,hard,0.675,0.45952269536733736,0.07065980346279832,0.0032756200280767422,2.185293768621903,0.010991334649824824,0.8818531575307731,0.44314459522695365,0.4258306036499766,0.33821032104322696,0.007845599162953852,0.023865231633130556,0.0,0.0,0.8481053353151786,50,50,50,2137,0.2,0.05,49,True,2
no_imu_family,cross_mask,0.525,0.45952269536733736,-0.0023397285914833477,-0.00046794571829666953,2.185293768621903,-0.001620623208554933,0.5442989259981875,0.5933551708001872,0.09358914365933552,0.33821032104322696,0.007845599162953852,0.011230697239120261,0.005615348619560131,0.5,0.8571005471123816,50,50,50,2137,0.2,0.05,49,True,2
severe_three_sensors,hard,0.0,0.5914833879270005,0.0,0.0,1.0489374208815345,0.0,0.0,0.0,0.4258306036499766,0.2083438185508212,0.0060980392181120575,1.0,0.0,0.0,0.9051318041980266,50,50,50,2137,0.2,0.05,49,True,2
severe_three_sensors,cross_mask,0.0,0.5914833879270005,0.0,0.0,1.0489374208815345,0.0,0.0,0.0,0.09358914365933552,0.2083438185508212,0.0060980392181120575,1.0,0.0,0.0,0.9051318041980266,50,50,50,2137,0.2,0.05,49,True,2
