family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
opportunity,opportunity,low_cost_accels_only,hard,0,True,0.05,0.7085671530115975,0.037037037037037035,0.27727600472991154,0.21735877291432848,0.28886677968200203
opportunity,opportunity,low_cost_accels_only,hard,0,True,0.1,0.7182940516273849,0.0411522633744856,0.2773595152297449,0.21735877291432848,0.28886677968200203
opportunity,opportunity,low_cost_accels_only,hard,0,True,0.2,0.9330340441451552,0.18106995884773663,0.2924845768623293,0.21735877291432848,0.28886677968200203
opportunity,opportunity,low_cost_accels_only,hard,0,True,0.3,0.9670781893004116,0.20014964459408904,0.2891585855894949,0.21735877291432848,0.28886677968200203
opportunity,opportunity,low_cost_accels_only,hard,0,True,0.5,0.9670781893004116,0.20014964459408904,0.2891585855894949,0.21735877291432848,0.28886677968200203
opportunity,opportunity,low_cost_accels_only,hard,1,True,0.05,0.7919940142162364,0.040778151889263,0.3681071486314061,0.1335578002244669,0.40444850643196567
opportunity,opportunity,low_cost_accels_only,hard,1,True,0.1,0.8877665544332211,0.06808829031051253,0.3968258741628568,0.1335578002244669,0.40444850643196567
opportunity,opportunity,low_cost_accels_only,hard,1,True,0.2,0.9551066217732884,0.10624766180321736,0.40444850643196567,0.1335578002244669,0.40444850643196567
opportunity,opportunity,low_cost_accels_only,hard,1,True,0.3,0.9551066217732884,0.10624766180321736,0.40444850643196567,0.1335578002244669,0.40444850643196567
opportunity,opportunity,low_cost_accels_only,hard,1,True,0.5,0.9551066217732884,0.10624766180321736,0.40444850643196567,0.1335578002244669,0.40444850643196567
opportunity,opportunity,low_cost_accels_only,hard,2,True,0.05,0.372615039281706,0.0205761316872428,0.2945905614481603,0.13617658062102506,0.37367154968059546
opportunity,opportunity,low_cost_accels_only,hard,2,True,0.1,0.8761690983913206,0.0613542835765058,0.37400568102380705,0.13617658062102506,0.37367154968059546
opportunity,opportunity,low_cost_accels_only,hard,2,True,0.2,0.9760568649457538,0.12682379349046016,0.37290693461753066,0.13617658062102506,0.37367154968059546
opportunity,opportunity,low_cost_accels_only,hard,2,True,0.3,0.9760568649457538,0.12682379349046016,0.37290693461753066,0.13617658062102506,0.37367154968059546
opportunity,opportunity,low_cost_accels_only,hard,2,True,0.5,0.9760568649457538,0.12682379349046016,0.37290693461753066,0.13617658062102506,0.37367154968059546
opportunity,opportunity,no_imu_family,hard,0,True,0.05,0.81556303778526,0.0508791619902731,0.3938834162956521,0.16535727646838758,0.40140579776148727
opportunity,opportunity,no_imu_family,hard,0,True,0.1,0.8499812944257389,0.06210250654695099,0.407485152781118,0.16535727646838758,0.40140579776148727
opportunity,opportunity,no_imu_family,hard,0,True,0.2,0.9532360643471754,0.13842124953236065,0.40026724845512623,0.16535727646838758,0.40140579776148727
opportunity,opportunity,no_imu_family,hard,0,True,0.3,0.9532360643471754,0.13842124953236065,0.40026724845512623,0.16535727646838758,0.40140579776148727
opportunity,opportunity,no_imu_family,hard,0,True,0.5,0.9532360643471754,0.13842124953236065,0.40026724845512623,0.16535727646838758,0.40140579776148727
opportunity,opportunity,no_imu_family,hard,1,True,0.05,0.8140665918443696,0.04564160119715675,0.3667863257035955,0.1421623643845866,0.39798731158076106
opportunity,opportunity,no_imu_family,hard,1,True,0.1,0.8855218855218855,0.06397306397306397,0.3975827928308343,0.1421623643845866,0.39798731158076106
opportunity,opportunity,no_imu_family,hard,1,True,0.2,0.9775533108866442,0.12682379349046016,0.3983438433532547,0.1421623643845866,0.39798731158076106
opportunity,opportunity,no_imu_family,hard,1,True,0.3,0.9775533108866442,0.12682379349046016,0.3983438433532547,0.1421623643845866,0.39798731158076106
opportunity,opportunity,no_imu_family,hard,1,True,0.5,0.9775533108866442,0.12682379349046016,0.3983438433532547,0.1421623643845866,0.39798731158076106
opportunity,opportunity,no_imu_family,hard,2,True,0.05,0.8121960344182566,0.049756827534605315,0.4047124704085387,0.1717171717171717,0.41306119836648253
opportunity,opportunity,no_imu_family,hard,2,True,0.1,0.8484848484848485,0.06434717545828657,0.4143439688725033,0.1717171717171717,0.41306119836648253
opportunity,opportunity,no_imu_family,hard,2,True,0.2,0.9824167601945379,0.1634867190422746,0.41306119836648253,0.1717171717171717,0.41306119836648253
opportunity,opportunity,no_imu_family,hard,2,True,0.3,0.9824167601945379,0.1634867190422746,0.41306119836648253,0.1717171717171717,0.41306119836648253
opportunity,opportunity,no_imu_family,hard,2,True,0.5,0.9824167601945379,0.1634867190422746,0.41306119836648253,0.1717171717171717,0.41306119836648253
opportunity,opportunity,no_shoes,hard,0,True,0.05,0.8469884025439581,0.04040404040404041,0.26289080775839735,0.14627759072203517,0.2670748147077806
opportunity,opportunity,no_shoes,hard,0,True,0.1,0.8638234193789749,0.04826038159371493,0.264283722912943,0.14627759072203517,0.2670748147077806
opportunity,opportunity,no_shoes,hard,0,True,0.2,0.9307893752338197,0.09689487467265245,0.2670748147077806,0.14627759072203517,0.2670748147077806
opportunity,opportunity,no_shoes,hard,0,True,0.3,0.9307893752338197,0.09689487467265245,0.2670748147077806,0.14627759072203517,0.2670748147077806
opportunity,opportunity,no_shoes,hard,0,True,0.5,0.9307893752338197,0.09689487467265245,0.2670748147077806,0.14627759072203517,0.2670748147077806
opportunity,opportunity,no_shoes,hard,1,True,0.05,0.7740366629255518,0.02656191545080434,0.2281745064450097,0.15525626636737747,0.2558228414020871
opportunity,opportunity,no_shoes,hard,1,True,0.1,0.8731762065095399,0.09988776655443322,0.23855459710878157,0.15525626636737747,0.2558228414020871
opportunity,opportunity,no_shoes,hard,1,True,0.2,0.9756827534605312,0.14590347923681257,0.254313026428459,0.15525626636737747,0.2558228414020871
opportunity,opportunity,no_shoes,hard,1,True,0.3,0.9756827534605312,0.14590347923681257,0.254313026428459,0.15525626636737747,0.2558228414020871
opportunity,opportunity,no_shoes,hard,1,True,0.5,0.9756827534605312,0.14590347923681257,0.254313026428459,0.15525626636737747,0.2558228414020871
opportunity,opportunity,no_shoes,hard,2,True,0.05,0.8911335578002245,0.04339693228582117,0.298149489353316,0.11036288814066592,0.30309528131151753
opportunity,opportunity,no_shoes,hard,2,True,0.1,0.9386457164234941,0.06921062476618033,0.30197372987357185,0.11036288814066592,0.30309528131151753
opportunity,opportunity,no_shoes,hard,2,True,0.2,0.959221848110737,0.08567153011597456,0.30197372987357185,0.11036288814066592,0.30309528131151753
opportunity,opportunity,no_shoes,hard,2,True,0.3,0.959221848110737,0.08567153011597456,0.30197372987357185,0.11036288814066592,0.30309528131151753
opportunity,opportunity,no_shoes,hard,2,True,0.5,0.959221848110737,0.08567153011597456,0.30197372987357185,0.11036288814066592,0.30309528131151753
opportunity,opportunity,severe_three_sensors,hard,0,True,0.05,0.7811447811447811,0.04638982416760194,0.19829320704228204,0.1829405162738496,0.2058167689201641
opportunity,opportunity,severe_three_sensors,hard,0,True,0.1,0.8555929667040778,0.06958473625140292,0.2102702197055485,0.1829405162738496,0.2058167689201641
opportunity,opportunity,severe_three_sensors,hard,0,True,0.2,0.9551066217732884,0.14927048260381592,0.2058167689201641,0.1829405162738496,0.2058167689201641
opportunity,opportunity,severe_three_sensors,hard,0,True,0.3,0.9551066217732884,0.14927048260381592,0.2058167689201641,0.1829405162738496,0.2058167689201641
opportunity,opportunity,severe_three_sensors,hard,0,True,0.5,0.9551066217732884,0.14927048260381592,0.2058167689201641,0.1829405162738496,0.2058167689201641
opportunity,opportunity,severe_three_sensors,hard,1,True,0.05,0.8103254769921436,0.052749719416386086,0.2631051369011441,0.17732884399551066,0.26596111642821596
opportunity,opportunity,severe_three_sensors,hard,1,True,0.1,0.8679386457164235,0.07669285447063225,0.26748510425475025,0.17732884399551066,0.26596111642821596
opportunity,opportunity,severe_three_sensors,hard,1,True,0.2,0.9233071455293678,0.11185933408155631,0.26596111642821596,0.17732884399551066,0.26596111642821596
opportunity,opportunity,severe_three_sensors,hard,1,True,0.3,0.9233071455293678,0.11185933408155631,0.26596111642821596,0.17732884399551066,0.26596111642821596
opportunity,opportunity,severe_three_sensors,hard,1,True,0.5,0.9233071455293678,0.11185933408155631,0.26596111642821596,0.17732884399551066,0.26596111642821596
opportunity,opportunity,severe_three_sensors,hard,2,True,0.05,0.7272727272727273,0.02955480733258511,0.2132689486969802,0.2132435465768799,0.2322202025836957
opportunity,opportunity,severe_three_sensors,hard,2,True,0.1,0.7313879536101758,0.030303030303030304,0.21444867951938895,0.2132435465768799,0.2322202025836957
opportunity,opportunity,severe_three_sensors,hard,2,True,0.2,0.9255518144407033,0.1732136176580621,0.22792844831659553,0.2132435465768799,0.2322202025836957
opportunity,opportunity,severe_three_sensors,hard,2,True,0.3,0.9738121960344183,0.20052375607931164,0.23101977965657394,0.2132435465768799,0.2322202025836957
opportunity,opportunity,severe_three_sensors,hard,2,True,0.5,0.9738121960344183,0.20052375607931164,0.23101977965657394,0.2132435465768799,0.2322202025836957
