family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
affective,cmu_mosei,a,cross_mask,0,True,0.05,0.4362068965517241,0.03879310344827586,0.01227678571428581,0.253448275862069,0.0736607142857143
affective,cmu_mosei,a,cross_mask,0,True,0.1,0.6146551724137931,0.09655172413793103,0.03236607142857151,0.253448275862069,0.0736607142857143
affective,cmu_mosei,a,cross_mask,0,True,0.2,0.8043103448275862,0.1724137931034483,0.0502232142857143,0.253448275862069,0.0736607142857143
affective,cmu_mosei,a,cross_mask,0,True,0.3,0.9224137931034483,0.22155172413793103,0.06361607142857151,0.253448275862069,0.0736607142857143
affective,cmu_mosei,a,cross_mask,0,True,0.5,0.9370689655172414,0.22758620689655173,0.0647321428571429,0.253448275862069,0.0736607142857143
affective,cmu_mosei,a,cross_mask,1,True,0.05,0.30775862068965515,0.03879310344827586,0.026460859977949336,0.30775862068965515,0.055126791620727644
affective,cmu_mosei,a,cross_mask,1,True,0.1,0.4543103448275862,0.08706896551724137,0.04520396912899671,0.30775862068965515,0.055126791620727644
affective,cmu_mosei,a,cross_mask,1,True,0.2,0.7103448275862069,0.175,0.05953693495038592,0.30775862068965515,0.055126791620727644
affective,cmu_mosei,a,cross_mask,1,True,0.3,0.85,0.23275862068965517,0.06063947078280041,0.30775862068965515,0.055126791620727644
affective,cmu_mosei,a,cross_mask,1,True,0.5,0.8482758620689655,0.23189655172413792,0.061742006615215006,0.30775862068965515,0.055126791620727644
affective,cmu_mosei,a,cross_mask,2,True,0.05,0.4896551724137931,0.04051724137931034,0.012987012987012991,0.2396551724137931,0.0714285714285714
affective,cmu_mosei,a,cross_mask,2,True,0.1,0.6431034482758621,0.08706896551724137,0.023809523809523836,0.2396551724137931,0.0714285714285714
affective,cmu_mosei,a,cross_mask,2,True,0.2,0.8017241379310345,0.15,0.050865800865800836,0.2396551724137931,0.0714285714285714
affective,cmu_mosei,a,cross_mask,2,True,0.3,0.9327586206896552,0.20775862068965517,0.07359307359307354,0.2396551724137931,0.0714285714285714
affective,cmu_mosei,a,cross_mask,2,True,0.5,0.9379310344827586,0.20862068965517241,0.07467532467532467,0.2396551724137931,0.0714285714285714
affective,cmu_mosei,a,cross_mask,3,True,0.05,0.2913793103448276,0.05086206896551724,0.015151515151515138,0.328448275862069,0.09090909090909083
affective,cmu_mosei,a,cross_mask,3,True,0.1,0.475,0.11896551724137931,0.030303030303030276,0.328448275862069,0.09090909090909083
affective,cmu_mosei,a,cross_mask,3,True,0.2,0.746551724137931,0.22758620689655173,0.05411255411255411,0.328448275862069,0.09090909090909083
affective,cmu_mosei,a,cross_mask,3,True,0.3,0.8939655172413793,0.2827586206896552,0.08658008658008653,0.328448275862069,0.09090909090909083
affective,cmu_mosei,a,cross_mask,3,True,0.5,0.8655172413793103,0.26982758620689656,0.08441558441558439,0.328448275862069,0.09090909090909083
affective,cmu_mosei,a,cross_mask,4,True,0.05,0.33879310344827585,0.05775862068965517,0.021087680355160954,0.3112068965517241,0.06770255271920089
affective,cmu_mosei,a,cross_mask,4,True,0.1,0.45775862068965517,0.09224137931034483,0.03218645948945609,0.3112068965517241,0.06770255271920089
affective,cmu_mosei,a,cross_mask,4,True,0.2,0.7129310344827586,0.19482758620689655,0.04661487236403994,0.3112068965517241,0.06770255271920089
affective,cmu_mosei,a,cross_mask,4,True,0.3,0.8405172413793104,0.2413793103448276,0.06437291897891229,0.3112068965517241,0.06770255271920089
affective,cmu_mosei,a,cross_mask,4,True,0.5,0.8706896551724138,0.2560344827586207,0.06326304106548275,0.3112068965517241,0.06770255271920089
affective,cmu_mosei,a,cross_mask,5,True,0.05,0.41810344827586204,0.05517241379310345,0.015167930660888396,0.2793103448275862,0.06825568797399784
affective,cmu_mosei,a,cross_mask,5,True,0.1,0.5818965517241379,0.1103448275862069,0.03033586132177679,0.2793103448275862,0.06825568797399784
affective,cmu_mosei,a,cross_mask,5,True,0.2,0.7862068965517242,0.18017241379310345,0.05417118093174422,0.2793103448275862,0.06825568797399784
affective,cmu_mosei,a,cross_mask,5,True,0.3,0.9275862068965517,0.24482758620689654,0.06933911159263262,0.2793103448275862,0.06825568797399784
affective,cmu_mosei,a,cross_mask,5,True,0.5,0.906896551724138,0.23706896551724138,0.07042253521126751,0.2793103448275862,0.06825568797399784
affective,cmu_mosei,a,cross_mask,6,True,0.05,0.4,0.05862068965517241,0.020742358078602585,0.2974137931034483,0.07096069868995636
affective,cmu_mosei,a,cross_mask,6,True,0.1,0.5379310344827586,0.10517241379310345,0.037117903930131035,0.2974137931034483,0.07096069868995636
affective,cmu_mosei,a,cross_mask,6,True,0.2,0.7137931034482758,0.17758620689655172,0.053493449781659375,0.2974137931034483,0.07096069868995636
affective,cmu_mosei,a,cross_mask,6,True,0.3,0.8629310344827587,0.24482758620689654,0.053493449781659375,0.2974137931034483,0.07096069868995636
affective,cmu_mosei,a,cross_mask,6,True,0.5,0.8577586206896551,0.24310344827586206,0.051310043668122196,0.2974137931034483,0.07096069868995636
affective,cmu_mosei,a,cross_mask,7,True,0.05,0.4793103448275862,0.04310344827586207,0.02176278563656142,0.23706896551724138,0.05875952121871597
affective,cmu_mosei,a,cross_mask,7,True,0.1,0.631896551724138,0.09827586206896552,0.03482045701849834,0.23706896551724138,0.05875952121871597
affective,cmu_mosei,a,cross_mask,7,True,0.2,0.8482758620689655,0.1793103448275862,0.03590859630032639,0.23706896551724138,0.05875952121871597
affective,cmu_mosei,a,cross_mask,7,True,0.3,0.9413793103448276,0.20862068965517241,0.06093579978237207,0.23706896551724138,0.05875952121871597
affective,cmu_mosei,a,cross_mask,7,True,0.5,0.9344827586206896,0.20517241379310344,0.06311207834602828,0.23706896551724138,0.05875952121871597
affective,cmu_mosei,a,cross_mask,8,True,0.05,0.3275862068965517,0.05,0.03487064116985372,0.32413793103448274,0.08548931383577052
affective,cmu_mosei,a,cross_mask,8,True,0.1,0.47844827586206895,0.10862068965517241,0.04949381327334079,0.32413793103448274,0.08548931383577052
affective,cmu_mosei,a,cross_mask,8,True,0.2,0.7301724137931035,0.19224137931034482,0.08436445444319451,0.32413793103448274,0.08548931383577052
affective,cmu_mosei,a,cross_mask,8,True,0.3,0.9017241379310345,0.26982758620689656,0.08998875140607421,0.32413793103448274,0.08548931383577052
affective,cmu_mosei,a,cross_mask,8,True,0.5,0.8275862068965517,0.23706896551724138,0.08886389201349831,0.32413793103448274,0.08548931383577052
affective,cmu_mosei,a,cross_mask,9,True,0.05,0.3629310344827586,0.05,0.029017857142857206,0.30948275862068964,0.060267857142857206
affective,cmu_mosei,a,cross_mask,9,True,0.1,0.5258620689655172,0.10172413793103448,0.046875,0.30948275862068964,0.060267857142857206
affective,cmu_mosei,a,cross_mask,9,True,0.2,0.7258620689655172,0.17672413793103448,0.0625,0.30948275862068964,0.060267857142857206
affective,cmu_mosei,a,cross_mask,9,True,0.3,0.871551724137931,0.2439655172413793,0.0658482142857143,0.30948275862068964,0.060267857142857206
affective,cmu_mosei,a,cross_mask,9,True,0.5,0.8379310344827586,0.23103448275862068,0.0647321428571429,0.30948275862068964,0.060267857142857206
affective,cmu_mosei,v,cross_mask,0,True,0.05,0.33620689655172414,0.04396551724137931,0.0,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.1,0.45775862068965517,0.07931034482758621,0.014508928571428492,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.2,0.6456896551724138,0.1482758620689655,0.0513392857142857,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.3,0.7767241379310345,0.21293103448275863,0.0546875,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,0,True,0.5,0.7827586206896552,0.21637931034482757,0.052455357142857095,0.33793103448275863,0.05357142857142849
affective,cmu_mosei,v,cross_mask,1,True,0.05,0.35258620689655173,0.03706896551724138,0.029768467475193017,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.1,0.46379310344827585,0.07758620689655173,0.04520396912899671,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.2,0.6689655172413793,0.16551724137931034,0.05733186328555684,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.3,0.7991379310344827,0.21810344827586206,0.08379272326350606,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,1,True,0.5,0.7965517241379311,0.21637931034482757,0.08489525909592066,0.33706896551724136,0.06835722160970237
affective,cmu_mosei,v,cross_mask,2,True,0.05,0.3767241379310345,0.04827586206896552,0.01406926406926412,0.3474137931034483,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.1,0.4879310344827586,0.08879310344827586,0.030303030303030276,0.3474137931034483,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.2,0.6362068965517241,0.15258620689655172,0.04870129870129869,0.3474137931034483,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.3,0.7612068965517241,0.20862068965517241,0.05627705627705626,0.3474137931034483,0.05519480519480524
affective,cmu_mosei,v,cross_mask,2,True,0.5,0.7543103448275862,0.20517241379310344,0.05627705627705626,0.3474137931034483,0.05519480519480524
affective,cmu_mosei,v,cross_mask,3,True,0.05,0.3310344827586207,0.039655172413793106,0.01948051948051943,0.3413793103448276,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.1,0.4810344827586207,0.09655172413793103,0.03679653679653683,0.3413793103448276,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.2,0.6474137931034483,0.16637931034482759,0.04978354978354982,0.3413793103448276,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.3,0.7879310344827586,0.22241379310344828,0.08658008658008653,0.3413793103448276,0.09848484848484851
affective,cmu_mosei,v,cross_mask,3,True,0.5,0.7844827586206896,0.22155172413793103,0.08658008658008653,0.3413793103448276,0.09848484848484851
affective,cmu_mosei,v,cross_mask,4,True,0.05,0.3732758620689655,0.04310344827586207,0.015538290788013276,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.1,0.44568965517241377,0.06465517241379311,0.02663706992230852,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.2,0.596551724137931,0.13448275862068965,0.031076581576026552,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.3,0.7043103448275863,0.1853448275862069,0.02885682574916759,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,4,True,0.5,0.7603448275862069,0.20862068965517241,0.037735849056603765,0.3310344827586207,0.062153163152053215
affective,cmu_mosei,v,cross_mask,5,True,0.05,0.3431034482758621,0.05775862068965517,0.02383531960996743,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.1,0.4706896551724138,0.1,0.03358613217768147,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.2,0.6706896551724137,0.1793103448275862,0.04225352112676051,0.34655172413793106,0.05200433369447455
affective,cmu_mosei,v,cross_mask,5,True,0.3,0.8155172413793104,0.23189655172413792,0.06392199349945826,0.34655172413793106,0.05200433369447455
