family,dataset,condition,target,seed,exchangeable,alpha,apply_rate,joint_harm,acc_gain,blanket_joint_harm,blanket_acc_gain
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,0,False,0.05,0.3861111111111111,0.05,0.15527777777777763,0.17777777777777778,0.2552777777777778
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,0,False,0.1,0.6513888888888889,0.10138888888888889,0.2069444444444446,0.17777777777777778,0.2552777777777778
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,0,False,0.2,0.8763888888888889,0.14722222222222223,0.243611111111111,0.17777777777777778,0.2552777777777778
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,0,False,0.3,0.8763888888888889,0.14722222222222223,0.243611111111111,0.17777777777777778,0.2552777777777778
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,0,False,0.5,0.8763888888888889,0.14722222222222223,0.243611111111111,0.17777777777777778,0.2552777777777778
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,1,False,0.05,0.41805555555555557,0.06527777777777778,0.15861111111111104,0.18055555555555555,0.24111111111111116
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,1,False,0.1,0.6888888888888889,0.10694444444444444,0.21777777777777785,0.18055555555555555,0.24111111111111116
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,1,False,0.2,0.8027777777777778,0.13333333333333333,0.22999999999999998,0.18055555555555555,0.24111111111111116
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,1,False,0.3,0.8027777777777778,0.13333333333333333,0.22999999999999998,0.18055555555555555,0.24111111111111116
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,1,False,0.5,0.8027777777777778,0.13333333333333333,0.22999999999999998,0.18055555555555555,0.24111111111111116
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,2,False,0.05,0.34305555555555556,0.05694444444444444,0.128611111111111,0.19027777777777777,0.24416666666666653
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,2,False,0.1,0.5680555555555555,0.08472222222222223,0.19333333333333325,0.19027777777777777,0.24416666666666653
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,2,False,0.2,0.8833333333333333,0.1527777777777778,0.238611111111111,0.19027777777777777,0.24416666666666653
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,2,False,0.3,0.8833333333333333,0.1527777777777778,0.238611111111111,0.19027777777777777,0.24416666666666653
ptbxl,ptbxl_severity_shift,calib12_deploy4,hard,2,False,0.5,0.8833333333333333,0.1527777777777778,0.238611111111111,0.19027777777777777,0.24416666666666653
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,0,False,0.05,0.3347222222222222,0.044444444444444446,0.15694444444444433,0.18194444444444444,0.28722222222222216
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,0,False,0.1,0.5458333333333333,0.09166666666666666,0.21194444444444427,0.18194444444444444,0.28722222222222216
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,0,False,0.2,0.8555555555555555,0.1486111111111111,0.2733333333333332,0.18194444444444444,0.28722222222222216
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,0,False,0.3,0.8555555555555555,0.1486111111111111,0.2733333333333332,0.18194444444444444,0.28722222222222216
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,0,False,0.5,0.8555555555555555,0.1486111111111111,0.2733333333333332,0.18194444444444444,0.28722222222222216
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,1,False,0.05,0.41388888888888886,0.07361111111111111,0.1811111111111109,0.19444444444444445,0.2791666666666667
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,1,False,0.1,0.6152777777777778,0.1,0.24111111111111094,0.19444444444444445,0.2791666666666667
ptbxl,ptbxl_severity_shift,calib12_deploy2,hard,1,False,0.2,0.8180555555555555,0.15138888888888888,0.263611111111111,0.19444444444444445,0.2791666666666667
