condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
low_cost_accels_only,hard,0.42500000000000004,0.5868039307440337,0.013102480112306969,0.004679457182966806,0.9292145122118016,0.008439935384265993,0.0898840799315888,0.5250350959288722,0.5109967243799719,0.19785051409346377,0.0058224403794356165,0.12774918109499298,0.009826860084230228,0.07692307692307693,0.6938806518470497,200,200,200,2137,0.2,0.05,50,True,0
low_cost_accels_only,cross_mask,0.0,0.5868039307440337,0.0,0.0,0.9292145122118016,0.0,0.0,0.0,0.41506785212915304,0.19785051409346377,0.0058224403794356165,1.0,0.0,0.0,0.7669996470957997,200,200,200,2137,0.2,0.05,50,True,0
no_shoes,hard,0.30000000000000004,0.6654188114178755,0.006083294337856815,0.00046794571829666953,0.8291484009870298,0.004808681972117398,0.08189429719397172,0.6251754796443613,0.5002339728591484,0.17587042041961123,0.005978933711229835,0.09639681796911559,0.004679457182966776,0.04854368932038835,0.7011553079226615,200,200,200,2137,0.2,0.05,50,True,0
no_shoes,cross_mask,0.025,0.6654188114178755,-0.00046794571829666953,-0.00046794571829666953,0.8291484009870298,0.0120085730560834,0.0120085730560834,0.0,0.4047730463266261,0.17587042041961123,0.005978933711229835,1.0,0.0,0.0,0.7378476774132474,200,200,200,2137,0.2,0.05,50,True,0
no_imu_family,hard,1.0,0.4197473093121198,0.06785212915301825,0.11277491810949936,1.936026959143217,0.46966549302412164,0.9586519388064998,0.39775386055217593,0.48759943846513804,0.33827092728912883,0.007614259991325632,0.4319138979878334,0.06925596630790828,0.16034669555796316,0.7,200,200,200,2137,0.2,0.05,50,True,0
no_imu_family,cross_mask,0.8250000000000001,0.4197473093121198,0.015442208703790372,0.0,1.936026959143217,-0.0031553198027432423,0.5859864589739362,0.5105287786616752,0.4220870379036032,0.33827092728912883,0.007614259991325632,0.009826860084230228,0.0070191857744501636,0.7142857142857143,0.8370159722603858,200,200,200,2137,0.2,0.05,50,True,0
severe_three_sensors,hard,1.0,0.5671502105755732,0.020589611605053793,0.02386523163313059,1.394842557520188,0.46818405039536776,0.46740977630800595,0.08890968647636874,0.587739822180627,0.27849251917804846,0.0038426785445697916,0.9957884885353299,0.08516612072999533,0.08552631578947369,0.7,200,200,200,2137,0.2,0.05,50,True,0
severe_three_sensors,cross_mask,0.0,0.5671502105755732,0.0,0.0,1.394842557520188,0.0,0.0,0.0,0.29995320542817033,0.27849251917804846,0.0038426785445697916,1.0,0.0,0.0,0.7950009632855654,200,200,200,2137,0.2,0.05,50,True,0
low_cost_accels_only,hard,0.2,0.6158165652784277,0.009358914365933613,-0.00046794571829666953,0.9213884267196192,0.0010782312152320473,0.06405126048123891,0.49508656995788486,0.5334581188582125,0.19033792850031087,0.006040564744265657,0.16424894712213384,0.003743565746373421,0.022792022792022793,0.7727387822604181,200,200,200,2137,0.2,0.05,50,True,1
low_cost_accels_only,cross_mask,0.05,0.6158165652784277,0.0,0.0,0.9213884267196192,-0.003416216808493849,-0.003373912415571442,0.0,0.48338792700046795,0.19033792850031087,0.006040564744265657,0.9995320542817033,0.0,0.0,0.7957399717365868,200,200,200,2137,0.2,0.05,50,True,1
no_shoes,hard,0.17500000000000002,0.6434253626579317,0.002807674309780017,-0.0009358914365933391,0.8279054755265647,0.0037374059955746224,0.0400481111582613,0.5746373420683201,0.5255030416471689,0.18370717829848326,0.00614559708455486,0.17220402433317736,0.003743565746373421,0.021739130434782608,0.7480482428398729,200,200,200,2137,0.2,0.05,50,True,1
no_shoes,cross_mask,0.025,0.6434253626579317,-0.0014038371548900086,-0.0014038371548900086,0.8279054755265647,-0.0027054110441255687,-0.0027054110441255687,0.0,0.4932147870846982,0.18370717829848326,0.00614559708455486,1.0,0.0,0.0,0.7686355894620356,200,200,200,2137,0.2,0.05,50,True,1
no_imu_family,hard,1.0,0.37903603182030887,0.19279363593823118,0.11745437529246605,2.5712209728201736,0.39265228592314494,1.588275927048848,0.3537669630322883,0.57182966775854,0.4089152144374568,0.008317535986946133,0.28076743097800655,0.01544220870379036,0.055,0.6799999999999999,200,200,200,2137,0.2,0.05,50,True,1
no_imu_family,cross_mask,0.9,0.37903603182030887,0.13055685540477302,0.0,2.5712209728201736,-0.004180169023220768,1.0041155840763725,0.39213851193261584,0.5292466073935423,0.4089152144374568,0.008317535986946133,0.009358914365933552,0.003275620028076743,0.35,0.9340311374740172,200,200,200,2137,0.2,0.05,50,True,1
severe_three_sensors,hard,0.6000000000000001,0.6078614880673842,0.040243331773514246,0.010762751520823621,1.128052085968756,0.008978155364322794,0.2501530215391084,0.6317267197005147,0.6134768366869443,0.20628501542105798,0.006700450802945027,0.0627047262517548,0.009358914365933552,0.14925373134328357,0.6983701988011599,200,200,200,2137,0.2,0.05,50,True,1
severe_three_sensors,cross_mask,0.17500000000000002,0.6078614880673842,-0.007955077211043493,0.0014038371548900086,1.128052085968756,0.0014879233658570148,0.0437766874672531,0.5854000935891437,0.4160037435657464,0.20628501542105798,0.006700450802945027,0.1375760411792232,0.0018717828731867104,0.013605442176870748,0.903540265239765,200,200,200,2137,0.2,0.05,50,True,1
low_cost_accels_only,hard,0.4,0.6340664482919981,0.018717828731867114,0.0014038371548900086,0.8897926435142495,0.00259622464992707,0.07980757764766717,0.5568554047730463,0.5839962564342537,0.18821446975715767,0.005752997094746533,0.1502105755732335,0.010762751520823585,0.07165109034267912,0.7412557112473251,200,200,200,2137,0.2,0.05,50,True,2
low_cost_accels_only,cross_mask,0.07500000000000001,0.6340664482919981,0.0014038371548900086,0.0028076743097801282,0.8897926435142495,-0.004246909567200736,-0.004073574289858943,0.25035095928872253,0.5133364529714554,0.18821446975715767,0.005752997094746533,0.5816565278427702,0.031820308844174076,0.054706355591311345,0.8269827792711733,200,200,200,2137,0.2,0.05,50,True,2
no_shoes,hard,0.225,0.667758540009359,0.0074871314927468235,0.0018717828731866781,0.7871869108167435,0.0014130800403173885,0.04873622105414443,0.5928872250818905,0.5671502105755732,0.17051817524709292,0.005772276994065918,0.12634534394010294,0.0014038371548900327,0.011111111111111112,0.8178449011658132,200,200,200,2137,0.2,0.05,50,True,2
no_shoes,cross_mask,0.05,0.667758540009359,-0.0014038371548901196,-0.0014038371548901196,0.7871869108167435,0.0012627475890931343,0.0013682186061734739,0.0070191857744501636,0.5124005615348619,0.17051817524709292,0.005772276994065918,0.9873654656059897,0.0,0.0,0.8490618763873896,200,200,200,2137,0.2,0.05,50,True,2
no_imu_family,hard,1.0,0.4487599438465138,0.15816565278427702,0.07393542349087506,2.441713622180667,0.3247261983491873,1.4809606917896956,0.39728591483387926,0.6069255966307908,0.3588324749562202,0.008130969572478771,0.2985493682732803,0.016846045858680395,0.05642633228840126,0.7239000000000004,200,200,200,2137,0.2,0.05,50,True,2
no_imu_family,cross_mask,0.9500000000000001,0.4487599438465138,0.0954609265325222,0.00046794571829666953,2.441713622180667,0.0011063414981781644,0.9728088353157169,0.4679457182966776,0.5423490875058493,0.3588324749562202,0.008130969572478771,0.003743565746373421,0.0004679457182966776,0.125,0.953855415120023,200,200,200,2137,0.2,0.05,50,True,2
severe_three_sensors,hard,0.45,0.5928872250818905,0.004211511464670137,0.0014038371548900086,1.0647300242226299,0.0002238877889911653,0.17410269050276936,0.5517080018717829,0.589143659335517,0.21089120023168817,0.006267658045484473,0.14599906410856342,0.011230697239120261,0.07692307692307693,0.7280652370014787,200,200,200,2137,0.2,0.05,50,True,2
severe_three_sensors,cross_mask,0.1,0.5928872250818905,-0.0023397285914833477,0.00046794571829666953,1.0647300242226299,0.013615665135178976,0.011547465133430196,0.32522227421619093,0.41647168928404305,0.21089120023168817,0.006267658045484473,0.5802526906878802,0.03228825456247075,0.055645161290322584,0.7809649015122507,200,200,200,2137,0.2,0.05,50,True,2
