condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
no_shoes,hard,0.42500000000000004,0.6438933083762284,0.02246139447824047,0.0023397285914833477,0.835720117065522,0.00788023584891759,0.10257391391555384,0.5105287786616752,0.5905474964904072,0.18452594944082457,0.006232245415534849,0.22508189050070193,0.010762751520823585,0.04781704781704782,0.7471519623016565,400,400,400,2137,0.2,0.05,50,True,1
no_shoes,cross_mask,0.025,0.6438933083762284,-0.00046794571829666953,-0.00046794571829666953,0.835720117065522,0.001314272765254268,0.001314272765254268,0.0,0.42395882077678987,0.18452594944082457,0.006232245415534849,1.0,0.0,0.0,0.8044335565064804,400,400,400,2137,0.2,0.05,50,True,1
no_imu_family,hard,0.9500000000000001,0.40758072063640616,0.20074871314927467,0.19794103883949465,1.347470461747638,0.44663121453521926,0.5067351861425656,0.3107159569489939,0.5970987365465606,0.28008013391547737,0.006026529460852164,0.5970987365465606,0.07767898923724847,0.13009404388714735,0.721349787408486,400,400,400,2137,0.2,0.05,50,True,1
no_imu_family,cross_mask,0.875,0.40758072063640616,0.060364997660271424,-0.0014038371548900086,1.347470461747638,-0.008328420180992209,0.08472612330093632,0.5170800187178287,0.4688816097332709,0.28008013391547737,0.006026529460852164,0.06785212915301825,0.028544688816097334,0.4206896551724138,0.8426903738923516,400,400,400,2137,0.2,0.05,50,True,1
severe_three_sensors,hard,0.8500000000000001,0.6120729995320543,0.11371080954609258,0.12821712681328967,1.0943877154096713,0.33073676330545987,0.3369863032587485,0.47590079550772113,0.6878802058961161,0.20323208180257088,0.006357261277453083,0.4436125409452504,0.04305100608329434,0.0970464135021097,0.6619272163322568,400,400,400,2137,0.2,0.05,50,True,1
severe_three_sensors,cross_mask,0.25,0.6120729995320543,-0.017781937295273775,0.0,1.0943877154096713,-0.001569728516961072,0.047763726228123436,0.6621431913897988,0.3406644829199813,0.20323208180257088,0.006357261277453083,0.036499766027140855,0.006083294337856809,0.16666666666666666,0.849177663396619,400,400,400,2137,0.2,0.05,50,True,1
low_cost_accels_only,hard,0.65,0.6340664482919981,0.042583060364997705,0.04773046326626118,0.8897926435142495,0.07442086520964399,0.16021914865777273,0.4665418811417876,0.6485727655591952,0.1943612080688924,0.005790110212841674,0.3902667290594291,0.05334581188582124,0.1366906474820144,0.6559575882430375,400,400,400,2137,0.2,0.05,50,True,2
low_cost_accels_only,cross_mask,0.0,0.6340664482919981,0.0,0.0,0.8897926435142495,0.0,0.0,0.0,0.37435657463734207,0.1943612080688924,0.005790110212841674,1.0,0.0,0.0,0.7807039562612771,400,400,400,2137,0.2,0.05,50,True,2
no_shoes,hard,0.525,0.6696303228825456,0.041179223210107585,0.02246139447824047,0.8042547492241078,0.029001116872683887,0.12495790262973118,0.5259709873654657,0.6340664482919981,0.17865808050790752,0.005972824610679199,0.25035095928872253,0.02152550304164717,0.08598130841121496,0.6884176962269842,400,400,400,2137,0.2,0.05,50,True,2
no_shoes,cross_mask,0.025,0.6696303228825456,-0.0014038371548900086,-0.0014038371548900086,0.8042547492241078,0.0024112634456313533,0.0024112634456313533,0.0,0.36593355170800185,0.17865808050790752,0.005972824610679199,1.0,0.0,0.0,0.7824550955160281,400,400,400,2137,0.2,0.05,50,True,2
no_imu_family,hard,0.9750000000000001,0.45952269536733736,0.15255030416471693,0.16939635002339726,2.185293768621903,0.9298055225462852,1.3704564981367608,0.37903603182030887,0.6036499766027141,0.3348682070453674,0.007865363169113085,0.49602246139447825,0.057557323350491345,0.1160377358490566,0.7269985599553259,400,400,400,2137,0.2,0.05,50,True,2
no_imu_family,cross_mask,0.925,0.45952269536733736,-0.011230697239120235,0.00046794571829672504,2.185293768621903,0.00266369877630842,0.8515197771755031,0.5161441272812354,0.43752924660739356,0.3348682070453674,0.007865363169113085,0.016378100140383715,0.004679457182966776,0.2857142857142857,0.8944835155560867,400,400,400,2137,0.2,0.05,50,True,2
severe_three_sensors,hard,0.65,0.5947590079550772,0.12400561534861954,0.0898455779129621,1.2239995231369334,0.14299257369192614,0.45792148376404174,0.4843238184370613,0.682264857276556,0.23030357038479327,0.007192986028549525,0.2985493682732803,0.031820308844174076,0.10658307210031348,0.6850667006926239,400,400,400,2137,0.2,0.05,50,True,2
severe_three_sensors,cross_mask,0.17500000000000002,0.5947590079550772,-0.0037435657463733563,0.0,1.2239995231369334,0.002282739178055486,0.1828415646829608,0.6092653252222742,0.3345811885821245,0.23030357038479327,0.007192986028549525,0.0542817033224146,0.0028076743097800653,0.05172413793103448,0.8770678275644843,400,400,400,2137,0.2,0.05,50,True,2
