condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
no_shoes,hard,0.2,0.6438933083762284,0.002807674309780017,0.0,0.835720117065522,4.0339391881592336e-05,0.024560017836280403,0.6495086569957885,0.4754328497894244,0.1852935026274424,0.006182060915879984,0.058961160505381374,0.0028076743097800653,0.047619047619047616,0.7250629210758209,100,100,100,2137,0.2,0.05,50,True,1
no_shoes,cross_mask,0.1,0.6438933083762284,-0.0014038371548900086,0.0009358914365933391,0.835720117065522,-0.00745336370113214,-0.017249518405949696,0.5325222274216191,0.4473561066916238,0.1852935026274424,0.006182060915879984,0.43518951801591016,0.08516612072999533,0.1956989247311828,0.7386492900251933,100,100,100,2137,0.2,0.05,50,True,1
no_imu_family,hard,0.775,0.39775386055217593,0.14693495554515673,0.13851193261581657,1.6340499640519144,0.21002959573064786,0.534832525021929,0.3930744033692092,0.48479176415535796,0.3236199961298785,0.006941585763162258,0.28310715956948995,0.006551240056153486,0.023140495867768594,0.7636144313719124,100,100,100,2137,0.2,0.05,50,True,1
no_imu_family,cross_mask,0.6000000000000001,0.39775386055217593,0.0772110435189518,0.0009358914365933946,1.6340499640519144,-0.0025066907463753554,0.25724792018161424,0.5325222274216191,0.4651380439868975,0.3236199961298785,0.006941585763162258,0.02152550304164717,0.007487131492746842,0.34782608695652173,0.8645345303579294,100,100,100,2137,0.2,0.05,50,True,1
severe_three_sensors,hard,0.5,0.6055217594759008,0.007955077211043493,0.0,1.1647604367407993,2.1196267359035327e-05,0.16265181165015014,0.6715021057557323,0.5624707533926064,0.21347136357219168,0.006884631563056042,0.0004679457182966776,0.0,0.0,0.822812240035832,100,100,100,2137,0.2,0.05,50,True,1
severe_three_sensors,cross_mask,0.375,0.6055217594759008,-0.029012634534394066,0.0,1.1647604367407993,-6.001409918250938e-06,0.09156497899576353,0.6977070659803463,0.3509592887225082,0.21347136357219168,0.006884631563056042,0.002339728591483388,0.0,0.0,0.8557724181486126,100,100,100,2137,0.2,0.05,50,True,1
low_cost_accels_only,hard,0.05,0.6340664482919981,-0.0023397285914833477,-0.0023397285914833477,0.8719076494204476,0.014624378941127378,0.014794932377164388,0.0,0.42629854936827327,0.18315617828387531,0.005614452324211699,0.9995320542817033,0.0,0.0,0.8125685902193189,100,100,100,2137,0.2,0.05,50,True,2
low_cost_accels_only,cross_mask,0.0,0.6340664482919981,0.0,0.0,0.8719076494204476,0.0,0.0,0.0,0.4824520355638746,0.18315617828387531,0.005614452324211699,1.0,0.0,0.0,0.8096768833696844,100,100,100,2137,0.2,0.05,50,True,2
no_shoes,hard,0.0,0.6513804398689752,0.0,0.0,0.7995266852687185,0.0,0.0,0.0,0.42629854936827327,0.17326840817088326,0.005358057399655081,1.0,0.0,0.0,0.7101199500262744,100,100,100,2137,0.2,0.05,50,True,2
no_shoes,cross_mask,0.0,0.6513804398689752,0.0,0.0,0.7995266852687185,0.0,0.0,0.0,0.46092653252222743,0.17326840817088326,0.005358057399655081,1.0,0.0,0.0,0.7101199500262744,100,100,100,2137,0.2,0.05,50,True,2
no_imu_family,hard,0.8,0.43659335517080017,0.04585868039307445,0.022929340196537196,1.9544526291761075,0.3277984512305927,0.7739449452797409,0.3598502573701451,0.42629854936827327,0.33083714860072233,0.007448453933085555,0.26298549368273283,0.011230697239120261,0.042704626334519574,0.8412193883573265,100,100,100,2137,0.2,0.05,50,True,2
no_imu_family,cross_mask,0.625,0.43659335517080017,0.035563874590547495,0.0,1.9544526291761075,-0.0013430990744865384,0.4409922927865339,0.5404773046326626,0.5194197473093122,0.33083714860072233,0.007448453933085555,0.004211511464670099,0.0028076743097800653,0.6666666666666666,0.9204860771730529,100,100,100,2137,0.2,0.05,50,True,2
severe_three_sensors,hard,0.35000000000000003,0.5624707533926064,0.019653720168460453,0.0009358914365933391,1.162407111730667,0.0027870456272411307,0.04236193638846489,0.44548432381843706,0.4333177351427234,0.2268407285072283,0.005083390358702568,0.13289658399625642,0.009358914365933552,0.07042253521126761,0.8214902629408241,100,100,100,2137,0.2,0.05,50,True,2
