condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
no_shoes,cross_mask,0.9,0.6209639681796911,0.017781937295273775,0.0648104819840899,1.006706061763599,0.09796046664188619,0.20667027859285172,0.46396817969115584,0.6445952269536733,0.21411141660385102,0.004931980159984904,0.43729527374824523,0.08282639213851194,0.18940609951845908,0.7383558291642767,1896,1896,1896,4274,0.2,0.05,50,False,1
no_imu_family,hard,0.925,0.39424426766495085,0.24450163781001405,0.23163313055685547,2.049466285373689,0.9881745095226873,1.1337819166196303,0.26134768366869443,0.6366401497426298,0.35705876771966594,0.005437156675447711,0.7604117922321011,0.11417875526438934,0.15015384615384617,0.5072433461127686,1896,1896,1896,4274,0.2,0.05,50,False,1
no_imu_family,cross_mask,0.45,0.39424426766495085,0.1396817969115583,0.06527842770238651,2.049466285373689,0.30458579705295596,0.7936720691945371,0.20191857744501637,0.5882077678989237,0.35705876771966594,0.005437156675447711,0.47075339260645765,0.027608797379503978,0.05864811133200795,0.6926055862060623,1896,1896,1896,4274,0.2,0.05,50,False,1
severe_three_sensors,hard,0.9750000000000001,0.5861020121665886,-0.05849321478708469,-0.05077211043518948,1.1031108841351667,-0.06590352141980967,-0.028562441208931536,0.40032756200280767,0.5285446888160973,0.21499804713430515,0.0040680460548665484,0.7321010762751521,0.243097800655124,0.3320549696388623,0.5457284522696009,1896,1896,1896,4274,0.2,0.05,50,False,1
severe_three_sensors,cross_mask,0.625,0.5861020121665886,-0.007721104351895103,0.005381375760411866,1.1031108841351667,0.017544367966431707,0.0468271375905552,0.33785680861020123,0.544220870379036,0.21499804713430515,0.0040680460548665484,0.4602246139447824,0.06340664482919982,0.13777325876970006,0.7235958281979983,1896,1896,1896,4274,0.2,0.05,50,False,1
low_cost_accels_only,hard,0.9500000000000001,0.6186242395882078,0.016612072999532046,0.02573701450631727,1.0156925289772487,0.19000317231528574,0.18746044308851326,0.4033692091717361,0.6338324754328498,0.20535703384730059,0.004484706546437625,0.7992512868507253,0.2519887693027609,0.31528103044496486,0.4845309738116933,1896,1896,1896,4274,0.2,0.05,50,False,2
low_cost_accels_only,cross_mask,0.9750000000000001,0.6186242395882078,0.020823584464202183,0.030884417407580744,1.0156925289772487,0.06694394472520691,0.12413980103107881,0.42840430510060834,0.6366401497426298,0.20535703384730059,0.004484706546437625,0.7225081890500702,0.2218062704726252,0.3069948186528497,0.6663465578330023,1896,1896,1896,4274,0.2,0.05,50,False,2
no_shoes,hard,0.9750000000000001,0.6478708469817501,0.002573701450631738,0.005147402901263476,0.9850281450720887,0.11878550719285154,0.13274146227780464,0.44010294805802525,0.6502105755732335,0.20326326034703626,0.004821230272164688,0.7594759007955078,0.2526906878802059,0.33271719038817005,0.4618086394341316,1896,1896,1896,4274,0.2,0.05,50,False,2
no_shoes,cross_mask,1.0,0.6478708469817501,0.013804398689752029,0.018717828731867114,0.9850281450720887,0.10136663858603039,0.15079571303050526,0.4560131024801123,0.6616752456715022,0.20326326034703626,0.004821230272164688,0.6665886757136172,0.20168460458586804,0.30256230256230254,0.6635816663033565,1896,1896,1896,4274,0.2,0.05,50,False,2
no_imu_family,hard,0.9,0.46911558259241926,0.17384183434721578,0.15652784277023868,2.095378653563334,0.9927268241705618,1.1500943545495992,0.3401965372016846,0.6389798783341133,0.3208443876887048,0.005511235262221322,0.6303228825456247,0.10341600374356574,0.16406829992576094,0.4551538192509096,1896,1896,1896,4274,0.2,0.05,50,False,2
no_imu_family,cross_mask,0.55,0.46911558259241926,0.10014038371548906,0.07674309780065514,2.095378653563334,0.40825559510344694,0.9532578944238069,0.23444080486663546,0.5970987365465606,0.3208443876887048,0.005511235262221322,0.5533458118858212,0.029714553111839025,0.05369978858350952,0.6580413257941592,1896,1896,1896,4274,0.2,0.05,50,False,2
severe_three_sensors,hard,0.9750000000000001,0.584230229293402,-0.03696771174543756,-0.026672905942910607,1.0538716651340974,-0.02529440106064621,-0.009319697481180032,0.39775386055217593,0.5465605989705195,0.20756425091985267,0.0039563165489467636,0.7199344875994385,0.2166588675713617,0.300942476438089,0.5222066817554305,1896,1896,1896,4274,0.2,0.05,50,False,2
severe_three_sensors,cross_mask,0.8500000000000001,0.584230229293402,-0.0032756200280766867,0.014740290126345368,1.0538716651340974,0.011964379619340874,0.03059515232663768,0.3479176415535798,0.5727655591951334,0.20756425091985267,0.0039563165489467636,0.6251754796443613,0.12985493682732804,0.20770958083832336,0.6807401709048494,1896,1896,1896,4274,0.2,0.05,50,False,2
