condition,target,beta,base_metric,blanket_metric_delta,gate_metric_delta,base_loss,gate_loss_gain,blanket_loss_gain,blanket_joint_harm,target_accuracy,ph,ph_se,apply_rate,joint_harm,cond_harm,q_hat,n_pool,n_fit,n_conf,n_test,alpha,delta,k,exchangeable,seed
low_cost_accels_only,hard,0.675,0.5854000935891437,0.10856340664482922,0.1104351895180159,0.9254153331365238,0.13087419743561088,0.1967820355222846,0.45671502105755735,0.6635470285446888,0.19784215354311457,0.005714808144574657,0.43706130088909684,0.07112774918109499,0.16274089935760172,0.63285196154356,400,400,400,2137,0.2,0.05,50,True,0
low_cost_accels_only,cross_mask,0.025,0.5854000935891437,-0.0009358914365933391,-0.0009358914365933391,0.9254153331365238,0.009191139054554707,0.009191139054554707,0.0,0.370145063172672,0.19784215354311457,0.005714808144574657,1.0,0.0,0.0,0.7771706882627349,400,400,400,2137,0.2,0.05,50,True,0
no_shoes,hard,0.42500000000000004,0.6672905942910622,0.029948525970987405,0.01216658867571363,0.8361422568956333,0.019530091637862717,0.15659163557741493,0.48759943846513804,0.6958352831071596,0.17699898684259818,0.006039172164950041,0.26158165652784277,0.018717828731867104,0.07155635062611806,0.6878449842221662,400,400,400,2137,0.2,0.05,50,True,0
no_shoes,cross_mask,0.0,0.6672905942910622,0.0,0.0,0.8361422568956333,0.0,0.0,0.0,0.3547028544688816,0.17699898684259818,0.006039172164950041,1.0,0.0,0.0,0.7677614298090338,400,400,400,2137,0.2,0.05,50,True,0
no_imu_family,hard,1.0,0.4319138979878334,0.20870379036031816,0.20449227889564814,2.0914065078321897,0.9063074450685281,1.3091323980416383,0.3692091717360786,0.6406176883481516,0.3522148136543519,0.007972348925384095,0.5147402901263454,0.06364061768834815,0.12363636363636364,0.7,400,400,400,2137,0.2,0.05,50,True,0
no_imu_family,cross_mask,0.8,0.4319138979878334,-0.0065512400561534845,0.00046794571829666953,2.0914065078321897,-0.0021767029637254315,0.7598747504754595,0.5086569957884886,0.3823116518483856,0.3522148136543519,0.007972348925384095,0.024333177351427236,0.008423022929340197,0.34615384615384615,0.8499353222126327,400,400,400,2137,0.2,0.05,50,True,0
severe_three_sensors,hard,0.775,0.6013102480112307,0.14272344408048665,0.12166588675713619,1.0322911536908594,0.26428587042684565,0.2843872508832013,0.40243331773514274,0.6827328029948526,0.19613004621583544,0.005948914301934066,0.5329901731399158,0.06504445484323819,0.12203687445127305,0.6592692049047352,400,400,400,2137,0.2,0.05,50,True,0
severe_three_sensors,cross_mask,0.0,0.6013102480112307,0.0,0.0,1.0322911536908594,0.0,0.0,0.0,0.3116518483855873,0.19613004621583544,0.005948914301934066,1.0,0.0,0.0,0.8724067385494709,400,400,400,2137,0.2,0.05,50,True,0
low_cost_accels_only,hard,0.5750000000000001,0.6158165652784277,0.03369209171736087,0.004679457182966806,0.9213884267196192,0.019511028132158246,0.1457895456150693,0.49368273280299485,0.6027140851661207,0.18939576296884528,0.006049742033368897,0.185774450163781,0.01357042583060365,0.07304785894206549,0.7434068515678123,400,400,400,2137,0.2,0.05,50,True,1
low_cost_accels_only,cross_mask,0.025,0.6158165652784277,-0.00046794571829666953,-0.00046794571829666953,0.9213884267196192,0.0030376738310652273,0.0030376738310652273,0.0,0.4220870379036032,0.18939576296884528,0.006049742033368897,1.0,0.0,0.0,0.8219758993622006,400,400,400,2137,0.2,0.05,50,True,1
